uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,slideID,acceptedTaxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,specificEpithet,infraspecificEpithet,invertebrateLifeStage,sizeClass,sizeCategory,individualCount,subsamplePercent,estimatedTotalCount,immatureSpecimen,indeterminateSpecies,taxonRankQualifier,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF,publicationDate,release
55d95a56-6b53-4b6e-a90d-bebb556a5f4e,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.3,A00000149043,NA,CRISP2,Y,Cricotopus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Cricotopus,sp.,NA,larva,4,NA,5,6,80,Y,N,NA,condition OK,N,NA,Epler 2001,Y,EcoAnalysts Inc.,U. Rai,EcoID=Cricotopus/Orthocladiu,NA,NA,20231228T003204Z,RELEASE-2024
9d21d04d-80b1-4162-80bd-30d9403f7c27,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.3,A00000149043,NA,CERSP10,Y,Ceratopogoninae sp.,NA,subfamily,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Ceratopogonidae,Ceratopogoninae,NA,NA,NA,sp.,NA,larva,2,NA,3,6,48,N,Y,NA,condition OK,Y,NA,Merritt and Cummins 2008,Y,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
0654af4b-e16c-4ed6-96a2-38c0c66e9a0a,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.2,A00000149046,NA,TANSP11,Y,Tanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Tanytarsus,sp.,NA,larva,1,NA,2,3,77,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
c44c3d0e-c6cc-455d-ac91-c8524cc1d2a0,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.3,A00000149043,NA,NEMSP,Y,Nematoda sp.,NA,phylum,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA,none,4,NA,2,6,32,N,Y,NA,condition OK,Y,NA,Thorp and Covich 2001,Y,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
d2400190-b68b-4fe0-bea1-24611de5de0f,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.2,A00000149046,NA,TESSP1,Y,Testudacarus sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Lebertioidea,Torrenticolidae,NA,NA,NA,Testudacarus,sp.,NA,none,1,NA,3,3,115,N,N,NA,condition OK,Y,NA,Thorp and Covich 2001,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
c6f46d17-6493-4554-8857-884a44ee607d,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.1,A00000149044,NA,PARSP25,Y,Parakiefferiella sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Parakiefferiella,sp.,NA,larva,2,NA,2,13,16,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
ee9e8a49-b001-44ea-a28e-6459a4cebceb,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.2,A00000149046,NA,DASSP2,Y,Dasyhelea sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Ceratopogonidae,Dasyheleinae,NA,NA,Dasyhelea,sp.,NA,larva,2,NA,1,3,38,N,N,NA,condition OK,Y,NA,Merritt and Cummins 2008,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
1066d851-6e9d-46df-b643-f700740155af,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.3,A00000149043,7927.7-9,NILSP,Y,Nilotanypus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Tanypodinae,Pentaneurini,NA,Nilotanypus,sp.,NA,larva,2,NA,3,6,48,N,N,NA,condition OK,Y,NA,Epler 2001,Y,EcoAnalysts Inc.,U. Rai,slide 42,NA,NA,20231228T003204Z,RELEASE-2024
8dcbcfe0-aa50-48d7-a499-d664b69dd428,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.3,A00000149043,NA,TVEBAV,Y,Tvetenia bavarica gr.,NA,speciesGroup,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Tvetenia,bavarica gr.,NA,larva,1,NA,4,6,64,N,N,NA,condition OK,Y,NA,Epler 2001,Y,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
09b88c22-113a-4413-8e90-db032581836e,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.1,A00000149044,NA,PAGSP4,Y,Pagastia sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Diamesinae,Diamesini,NA,Pagastia,sp.,NA,larva,6,NA,1,13,8,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
7fe821b9-63b3-48c8-a109-e1c4740f4a6a,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.3,A00000149031,NA,HEXSP3,Y,Hexatoma sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Tipulomorpha,NA,Tipulidae,Limoniinae,Hexatomini,NA,Hexatoma,sp.,NA,larva,3,NA,1,8,13,N,N,NA,condition OK,Y,NA,Merritt and Cummins 2008,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
437644bc-8964-48bc-aa5c-622c5e3dae41,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.1,A00000149044,NA,PARSP26,Y,Parametriocnemus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Parametriocnemus,sp.,NA,larva,6,NA,2,13,16,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
c135a424-79fe-4ed7-8bfc-ec5dad93ca01,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.3,A00000149043,7927.7-9,CLASP6,Y,Cladotanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Cladotanytarsus,sp.,NA,larva,2,NA,4,6,64,N,N,NA,condition OK,Y,NA,Epler 2001,Y,EcoAnalysts Inc.,U. Rai,slide 43,NA,NA,20231228T003204Z,RELEASE-2024
39056dcd-b632-41ba-a9f3-30ca4b08b5c9,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.2,A00000149046,NA,HEPSP,Y,Heptageniidae sp.,NA,family,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,NA,Ephemeroptera,Pisciforma,NA,Heptagenioidea,Heptageniidae,NA,NA,NA,NA,sp.,NA,larva,1,NA,1,3,38,Y,N,NA,condition OK,Y,NA,Merritt and Cummins 2008,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
4136683e-d8a4-4ca3-8bdb-0bc130d82257,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.3,A00000149031,NA,PARSP25,Y,Parakiefferiella sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Parakiefferiella,sp.,NA,pupa,NA,NA,2,8,26,N,N,NA,"damaged, affecting measurement",Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
e29c2eda-2119-4fd3-94cd-923ef21ae8ec,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.2,A00000149046,NA,GLOSP1,Y,Glossosomatidae sp.,NA,family,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,NA,NA,Glossosomatoidea,Glossosomatidae,NA,NA,NA,NA,sp.,NA,larva,1,NA,13,3,499,Y,N,NA,condition OK,Y,NA,Wiggins 1996,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
c6cb757a-1702-413f-a823-3e2f83c15b6b,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.2,A00000149045,NA,CERSP10,Y,Ceratopogoninae sp.,NA,subfamily,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Ceratopogonidae,Ceratopogoninae,NA,NA,NA,sp.,NA,larva,6,NA,1,31,3,N,Y,NA,condition OK,Y,NA,Merritt and Cummins 2008,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
5aa88bab-2b46-455b-8107-26eecfaacecc,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.2,A00000149045,NA,CORSP19,Y,Corynoneura sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Corynoneura,sp.,NA,larva,3,NA,1,31,3,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
18a6193e-1ca4-41f8-883a-019dd791a863,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.3,A00000149043,NA,THISP2,Y,Thienemanniella sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Thienemanniella,sp.,NA,larva,2,NA,2,6,32,N,N,NA,condition OK,Y,NA,Epler 2001,Y,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
766274fb-f9ce-4c14-afef-6a5e7c57a43c,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.2,A00000149046,NA,CRISP2,Y,Cricotopus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Cricotopus,sp.,NA,larva,2,NA,12,3,461,N,N,NA,condition OK,N,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,EcoID=Cricotopus/Orthocladiu,NA,NA,20231228T003204Z,RELEASE-2024
0af85743-0056-4974-b86c-ae33b50403d8,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.2,A00000149046,NA,TORSP6,Y,Torrenticola sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Lebertioidea,Torrenticolidae,NA,NA,NA,Torrenticola,sp.,NA,none,1,NA,2,3,77,N,N,NA,condition OK,Y,NA,Thorp and Covich 2001,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
5b6b685c-248d-4f81-8a64-c6db0eddc015,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.1,A00000149044,NA,OPTSP,Y,Optioservus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Elminae,Elmini,NA,Optioservus,sp.,NA,larva,1,NA,1,13,8,N,N,NA,condition OK,Y,NA,Merritt and Cummins 2008,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
f24eef0a-5026-4f55-9cb9-400b0a0b0fad,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.4,A00000149048,NA,TANSP8,Y,Tanytarsini sp.,NA,tribe,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,NA,sp.,NA,larva,1,NA,3,13,24,Y,N,NA,condition OK,N,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,Micropsectra Tanytarsus,NA,NA,20231228T003204Z,RELEASE-2024
ae9043aa-2028-4375-9d72-850ede5a1e20,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.2,A00000149045,NA,NAISP,Y,Naididae sp.,w/ cap setae,family,Annelida,Clitellata,Oligochaeta,Oligochaeta,NA,NA,Tubificida,NA,NA,NA,Naididae,NA,NA,NA,NA,sp.,NA,none,8,NA,1,31,3,N,N,NA,condition OK,Y,NA,Kathman and Brinkhurst 1999,N,EcoAnalysts Inc.,L. Flaherty,NA,NA,NA,20231228T003204Z,RELEASE-2024
01ade93a-6997-4d7b-b5af-e4a870615024,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.1,A00000149047,NA,RHESP1,Y,Rheocricotopus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Rheocricotopus,sp.,NA,larva,2,NA,3,9,32,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
b9f96d0c-350f-4b57-80ce-04c97ac158da,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.3,A00000149043,NA,CORSP19,Y,Corynoneura sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Corynoneura,sp.,NA,larva,2,NA,2,6,32,N,N,NA,condition OK,Y,NA,Epler 2001,Y,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
8cca3368-9b44-4138-97c0-4f01631e639e,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.1,A00000149044,NA,MICSP6,Y,Micropsectra sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Micropsectra,sp.,NA,larva,2,NA,13,13,104,N,N,NA,"damaged, affecting measurement",Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
6dd8b3c8-ba7c-435c-a8e6-510b7bcd4d0c,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.1,A00000149044,NA,CERSP10,Y,Ceratopogoninae sp.,NA,subfamily,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Ceratopogonidae,Ceratopogoninae,NA,NA,NA,sp.,NA,larva,5,NA,4,13,32,N,Y,NA,condition OK,Y,NA,Merritt and Cummins 2008,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
696257c6-688a-43f9-afd3-88eb94de0ff2,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.1,A00000149044,NA,CLASP6,Y,Cladotanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Cladotanytarsus,sp.,NA,larva,1,NA,9,13,72,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
99cafe7a-1da3-4fc7-ad6d-997912c670cf,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.2,A00000149046,NA,POLSP13,Y,Polypedilum sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,Polypedilum,sp.,NA,larva,2,NA,5,3,192,N,N,NA,condition OK,Y,NA,Epler 2001 and Maschwitz and Cook 2000,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
47d1272a-ca1f-4fdc-bca0-8f53b362eed4,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.4,A00000149048,7927.7-12,NATSP2,Y,Natarsia sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Tanypodinae,Natarsiini,NA,Natarsia,sp.,NA,larva,8,NA,1,13,8,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,slide 49,NA,NA,20231228T003204Z,RELEASE-2024
e550f299-d283-4287-9c85-cd23849455d4,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.3,A00000149031,7927.7-13,POLSP13,Y,Polypedilum sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,Polypedilum,sp.,NA,larva,5,NA,1,8,13,N,N,NA,"damaged, affecting taxonomy and measurement",Y,NA,Epler 2001 and Maschwitz and Cook 2000,N,EcoAnalysts Inc.,U. Rai,slide 58,NA,NA,20231228T003204Z,RELEASE-2024
8ff9f1dd-3307-43dc-8ef3-46cf73a2f419,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.1,A00000149047,NA,CORSP19,Y,Corynoneura sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Corynoneura,sp.,NA,larva,1,NA,1,9,11,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
64d08e97-c251-4a44-9ca5-bedaa1d16367,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.1,A00000149044,NA,RHAFAS,Y,Rhabdomastix fascigera gr.,NA,speciesGroup,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Tipulomorpha,NA,Tipulidae,Limoniinae,Eriopterini,NA,Rhabdomastix,fascigera gr.,NA,larva,5,NA,1,13,8,N,N,NA,condition OK,Y,NA,Hynes 1969,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
4b388b44-615f-4785-9583-ce78ae8cdfd2,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.4,A00000149048,7927.7-12,ORTSP3,Y,Orthocladius sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Orthocladius,sp.,NA,larva,3,NA,1,13,8,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,"EcoID=Orthocladius (Euorthocladius), slide 50",NA,NA,20231228T003204Z,RELEASE-2024
843f007d-71e8-46e5-8400-818bcd735ec0,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.2,A00000149045,NA,CLASP6,Y,Cladotanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Cladotanytarsus,sp.,NA,larva,2,NA,74,31,237,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
442ca46a-a7d0-4be8-90b7-b9ea01febb1a,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.3,A00000149031,NA,LEUSP2,Y,Leuctridae sp.,NA,family,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Euholognatha,NA,NA,Leuctridae,NA,NA,NA,NA,sp.,NA,larva,9,NA,1,8,13,N,N,NA,condition OK,Y,NA,Stewart and Stark 2002,N,EcoAnalysts Inc.,A. Navesky,maybe Paraleuctra,NA,NA,20231228T003204Z,RELEASE-2024
3014f6e2-58d8-41b2-b20b-f1161652a4b4,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.3,A00000149031,NA,RHESP1,Y,Rheocricotopus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Rheocricotopus,sp.,NA,larva,4,NA,2,8,26,N,N,NA,condition OK,Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
cafff0be-5bc5-4e50-afa5-06d902e59307,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.1,A00000149047,NA,ATUSP1,Y,Aturus sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Hygrobatoidea,Aturidae,NA,NA,NA,Aturus,sp.,NA,none,1,NA,34,9,363,N,N,NA,condition OK,Y,NA,Thorp and Covich 2001,N,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
e6c03698-021b-44d5-93ff-5e511ba6a5e8,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.3,A00000149043,NA,GLOSP1,Y,Glossosomatidae sp.,NA,family,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,NA,NA,Glossosomatoidea,Glossosomatidae,NA,NA,NA,NA,sp.,NA,larva,1,NA,2,6,32,Y,N,NA,condition OK,Y,NA,Wiggins 1996,Y,EcoAnalysts Inc.,A. Navesky,NA,NA,NA,20231228T003204Z,RELEASE-2024
9562acb7-d397-4584-8c38-d5e818c9aa53,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.SURBER.1,A00000149047,NA,POTGAE,Y,Potthastia gaedii gr.,NA,speciesGroup,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Diamesinae,Diamesini,NA,Potthastia,gaedii gr.,NA,larva,5,NA,2,9,21,N,N,NA,"damaged, affecting taxonomy and measurement",Y,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,NA,NA,NA,20231228T003204Z,RELEASE-2024
4977da02-5dca-4950-b2f2-4667d49c0c88,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.1,A00000149044,NA,CRISP2,Y,Cricotopus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Cricotopus,sp.,NA,larva,NA,NA,1,13,8,N,N,NA,"damaged, affecting measurement",N,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,EcoID=Cricotopus/Orthocladius,NA,NA,20231228T003204Z,RELEASE-2024
11fae16f-378c-4955-9861-1cae23d1c6cc,D17,BIGC,BIGC.AOS.reach,2021-04-13T16:25:00Z,2021-08-30T00:00:00Z,BIGC.20210413.HESS.4,A00000149048,NA,CRISP2,Y,Cricotopus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Cricotopus,sp.,NA,larva,4,NA,10,13,80,N,N,NA,condition OK,N,NA,Epler 2001,N,EcoAnalysts Inc.,U. Rai,EcoID=Cricotopus/Orthocladiu,NA,NA,20231228T003204Z,RELEASE-2024
